Entreprise,Date,Département,TypeTransaction,TypeDépense,Montant,DepartementID,Responsable,Client_Fournisseur,Projet,Année,Mois,Trimestre,YearMonth,AnnéeFiscale,JourSemaine,Montant_Signe,Semaine,JourAnnée
Tunisie Telecom,2024-10-21,Ventes,Dépense,Matériel,634.381,DEPT001,Ahmed Dahmani,Fournisseur_Câbles_TN,Maintenance_Réseau,2024,10,4,2024-10,2024,Monday,-634.381,43,295
Tunisie Telecom,2024-01-12,R&D,Revenu,N/A,45431.273,DEPT004,Sirine Zouari,STB,Développement_App,2024,1,1,2024-01,2024,Friday,45431.273,2,12
Tunisie Telecom,2023-01-13,Finance,Dépense,Logiciels,17444.648,DEPT007,Marwen Mejri,TNT_Express,Logistique_Industrielle,2023,1,1,2023-01,2023,Friday,-17444.648,2,13
Tunisie Telecom,2024-04-24,Ressources Humaines,Revenu,N/A,34431.555,DEPT005,Hanen Dahmani,Tunisair,Matériel_Bureau,2024,4,2,2024-04,2024,Wednesday,34431.555,17,115
Tunisie Telecom,2025-11-03,Logistique,Revenu,N/A,77543.264,DEPT008,Youssef Jebali,UBCI,Logistique_Courrier,2025,11,4,2025-11,2025,Monday,77543.264,45,307
Tunisie Telecom,2023-01-03,Finance,Dépense,Formation,12540.807,DEPT007,Imen Zouari,Agence_Events_TN,Services_Financiers,2023,1,1,2023-01,2023,Tuesday,-12540.807,1,3
Tunisie Telecom,2023-11-07,Logistique,Dépense,Emballage,10088.304,DEPT008,Nader Jebali,Microsoft_Tunisie,Services_Titres,2023,11,4,2023-11,2023,Tuesday,-10088.304,45,311
Tunisie Telecom,2023-04-27,Marketing,Dépense,Digital,22953.786,DEPT002,Rami Zouari,Centre_Formation_Ventes,Transport_Équipement,2023,4,2,2023-04,2023,Thursday,-22953.786,17,117
Tunisie Telecom,2025-11-09,Ressources Humaines,Dépense,Événements internes,4134.384,DEPT005,Zied Masmoudi,STEG,Licences_ERP,2025,11,4,2025-11,2025,Sunday,-4134.384,45,313
Tunisie Telecom,2024-10-04,Logistique,Revenu,N/A,5299.06,DEPT008,Nader Tlili,Ooredoo Tunisie,Projet_Digitalisation,2024,10,4,2024-10,2024,Friday,5299.06,40,278
Tunisie Telecom,2024-04-21,Ressources Humaines,Dépense,Avantages,21527.596,DEPT005,Rami Masmoudi,Microsoft_Tunisie,Campagne_4G_2023,2024,4,2,2024-04,2024,Sunday,-21527.596,16,112
Tunisie Telecom,2024-01-23,Ressources Humaines,Revenu,N/A,40208.203,DEPT005,Rania Mansouri,Union_Bancaire,Migration_Cloud,2024,1,1,2024-01,2024,Tuesday,40208.203,4,23
Tunisie Telecom,2024-11-07,Finance,Revenu,N/A,72798.733,DEPT007,Ahmed Ben Amor,Nokia Tunisie,Partenariat_R&D,2024,11,4,2024-11,2024,Thursday,72798.733,45,312
Tunisie Telecom,2024-12-23,R&D,Revenu,N/A,46182.583,DEPT004,Asma Guesmi,Huawei Tunisie,Sécurité_Informatique,2024,12,4,2024-12,2024,Monday,46182.583,52,358
Tunisie Telecom,2023-06-17,Logistique,Dépense,Emballage,4849.896,DEPT008,Sana Ben Salem,Bureau_Plus_TN,Transport_Express,2023,6,2,2023-06,2023,Saturday,-4849.896,24,168
Tunisie Telecom,2025-04-16,Finance,Dépense,Fournitures,22653.618,DEPT007,Nader Rezgui,Total_Tunisie,Recrutement_2023,2025,4,2,2025-04,2025,Wednesday,-22653.618,16,106
Tunisie Telecom,2025-05-27,R&D,Dépense,Recherche,18000.453,DEPT004,Marwa Ben Amor,Bureau_Plus_TN,Formation_Management,2025,5,2,2025-05,2025,Tuesday,-18000.453,22,147
Tunisie Telecom,2023-02-25,Ventes,Revenu,N/A,24618.918,DEPT001,Henda Hammami,Orange Tunisie,Support_Technique,2023,2,1,2023-02,2023,Saturday,24618.918,8,56
Tunisie Telecom,2025-07-03,R&D,Dépense,Équipement,9450.005,DEPT004,Asma Jaziri,Radio_Télé_TN,Maintenance_Véhicules,2025,7,3,2025-07,2025,Thursday,-9450.005,27,184
Tunisie Telecom,2025-12-17,R&D,Dépense,Équipement,6930.513,DEPT004,Khadija Jebali,Agence_Events_TN,Transport_Express,2025,12,4,2025-12,2025,Wednesday,-6930.513,51,351
Tunisie Telecom,2023-08-22,R&D,Dépense,Développement,16074.603,DEPT004,Omar Ben Ali,Société_Maintenance_TN,Services_Financiers,2023,8,3,2023-08,2023,Tuesday,-16074.603,34,234
Tunisie Telecom,2023-10-12,Logistique,Dépense,Carburant,24443.903,DEPT008,Hassan Ben Salem,ISG_Tunis,Recherche_5G,2023,10,4,2023-10,2023,Thursday,-24443.903,41,285
Tunisie Telecom,2024-01-06,IT,Dépense,Support,13257.475,DEPT006,Marwa Hammami,Transporteur_TN_1,Transport_Express,2024,1,1,2024-01,2024,Saturday,-13257.475,1,6
Tunisie Telecom,2024-03-08,R&D,Revenu,N/A,52286.595,DEPT004,Mouna Sassi,STB,Formation_Management,2024,3,1,2024-03,2024,Friday,52286.595,10,68
Tunisie Telecom,2024-01-15,Finance,Dépense,Fournitures,22926.225,DEPT007,Imen Ben Salem,Ericsson_Services,Projet_Entreprise_2023,2024,1,1,2024-01,2024,Monday,-22926.225,3,15
Tunisie Telecom,2025-08-10,IT,Revenu,N/A,76571.081,DEPT006,Khadija Mansouri,Union_Bancaire,Migration_Cloud,2025,8,3,2025-08,2025,Sunday,76571.081,32,222
Tunisie Telecom,2024-08-30,R&D,Revenu,N/A,7943.58,DEPT004,Sami Gharbi,BH Bank,Recrutement_2023,2024,8,3,2024-08,2024,Friday,7943.58,35,243
Tunisie Telecom,2023-09-04,Ressources Humaines,Dépense,Formation,17505.687,DEPT005,Henda Ben Salem,Université_Mannouba,Licences_ERP,2023,9,3,2023-09,2023,Monday,-17505.687,36,247
Tunisie Telecom,2023-09-20,Marketing,Revenu,N/A,64846.698,DEPT002,Henda Tlili,Nokia Tunisie,Campagne_Marketing_Eté,2023,9,3,2023-09,2023,Wednesday,64846.698,38,263
Tunisie Telecom,2024-08-11,Marketing,Dépense,Événements,12137.545,DEPT002,Aicha Karray,Agence_Recrutement_TN,Licences_ERP,2024,8,3,2024-08,2024,Sunday,-12137.545,32,224
Tunisie Telecom,2025-07-21,IT,Dépense,Matériel,14035.784,DEPT006,Aymen Mansouri,Intérim_TN,Services_Cloud,2025,7,3,2025-07,2025,Monday,-14035.784,30,202
Tunisie Telecom,2024-09-12,Logistique,Dépense,Emballage,4019.342,DEPT008,Khaled Zouari,Fournisseur_Câbles_TN,Recrutement_2023,2024,9,3,2024-09,2024,Thursday,-4019.342,37,256
Tunisie Telecom,2024-09-07,Logistique,Dépense,Emballage,8260.959,DEPT008,Rim Jaziri,INNORPI,Sécurité_Informatique,2024,9,3,2024-09,2024,Saturday,-8260.959,36,251
Tunisie Telecom,2024-03-27,Finance,Revenu,N/A,30126.261,DEPT007,Amel Kchaou,BH Bank,Services_Cloud,2024,3,1,2024-03,2024,Wednesday,30126.261,13,87
Tunisie Telecom,2024-06-18,Ventes,Dépense,Événements,13453.29,DEPT001,Aicha Ben Amor,Transport_TN,Développement_App,2024,6,2,2024-06,2024,Tuesday,-13453.29,25,170
Tunisie Telecom,2023-12-27,R&D,Revenu,N/A,30678.653,DEPT004,Amine Oueslati,Carthage_Cement,Commissions_Q2,2023,12,4,2023-12,2023,Wednesday,30678.653,52,361
Tunisie Telecom,2023-06-22,IT,Dépense,Sécurité,16423.019,DEPT006,Rim Karray,Centre_Formation_Ventes,Protection_IP,2023,6,2,2023-06,2023,Thursday,-16423.019,25,173
Tunisie Telecom,2023-12-19,Ventes,Revenu,N/A,18918.749,DEPT001,Khaled Chaabane,Huawei Tunisie,Tests_Equipement,2023,12,4,2023-12,2023,Tuesday,18918.749,51,353
Tunisie Telecom,2024-12-31,IT,Dépense,Matériel,9824.418,DEPT006,Imen Oueslati,Facebook_Ads_TN,Sécurité_Informatique,2024,12,4,2024-12,2024,Tuesday,-9824.418,1,366
Tunisie Telecom,2025-09-09,Marketing,Revenu,N/A,62478.425,DEPT002,Ahmed Dahmani,Ministère TIC,Séminaire_Entreprise,2025,9,3,2025-09,2025,Tuesday,62478.425,37,252
Tunisie Telecom,2023-05-14,Production,Dépense,Matières premières,18398.107,DEPT003,Imen Masmoudi,Carton_Tunisie,Infrastructure_Télécom,2023,5,2,2023-05,2023,Sunday,-18398.107,19,134
Tunisie Telecom,2024-03-05,R&D,Dépense,Recherche,11716.7,DEPT004,Sonia Ben Salem,AWS_Tunisie,Développement_App,2024,3,1,2024-03,2024,Tuesday,-11716.7,10,65
Tunisie Telecom,2025-09-04,Production,Dépense,Maintenance,7900.134,DEPT003,Rami Tlili,HP_Tunisie,Serveurs_Infrastructure,2025,9,3,2025-09,2025,Thursday,-7900.134,36,247
Tunisie Telecom,2025-02-26,Marketing,Dépense,Publicité,13204.599,DEPT002,Mouna Sassi,Bureau_Plus_TN,Salaires_Janvier,2025,2,1,2025-02,2025,Wednesday,-13204.599,9,57
Tunisie Telecom,2024-07-03,Production,Revenu,N/A,63986.898,DEPT003,Henda Hammami,Huawei Tunisie,Salon_Tech,2024,7,3,2024-07,2024,Wednesday,63986.898,27,185
Tunisie Telecom,2024-05-14,IT,Dépense,Sécurité,18507.822,DEPT006,Ahmed Kchaou,Cabinet_Audit_TN,Transport_Équipement,2024,5,2,2024-05,2024,Tuesday,-18507.822,20,135
Tunisie Telecom,2023-08-13,Marketing,Revenu,N/A,66110.309,DEPT002,Rania Dahmani,Union_Bancaire,Support_Technique,2023,8,3,2023-08,2023,Sunday,66110.309,32,225
Tunisie Telecom,2024-11-18,IT,Revenu,N/A,66206.078,DEPT006,Tarek Ben Salem,UBCI,Séminaire_Entreprise,2024,11,4,2024-11,2024,Monday,66206.078,47,323
Tunisie Telecom,2023-11-03,Ressources Humaines,Revenu,N/A,31542.181,DEPT005,Karim Zouari,Ministère TIC,Projet_Digitalisation,2023,11,4,2023-11,2023,Friday,31542.181,44,307
Tunisie Telecom,2024-02-17,Ressources Humaines,Revenu,N/A,32660.276,DEPT005,Aicha Kchaou,Maroc Telecom,Licences_ERP,2024,2,1,2024-02,2024,Saturday,32660.276,7,48
Tunisie Telecom,2025-02-07,Logistique,Dépense,Maintenance,18433.513,DEPT008,Hanen Ben Salem,Fournisseur_Câbles_TN,Protection_IP,2025,2,1,2025-02,2025,Friday,-18433.513,6,38
Tunisie Telecom,2024-07-09,Ressources Humaines,Dépense,Recrutement,23437.007,DEPT005,Tarek Zouari,Fournisseur_Câbles_TN,Séminaire_Entreprise,2024,7,3,2024-07,2024,Tuesday,-23437.007,28,191
Tunisie Telecom,2024-02-04,Production,Revenu,N/A,36899.776,DEPT003,Marwa Nciri,Banque_Tunisie,Carburant_Flotte,2024,2,1,2024-02,2024,Sunday,36899.776,5,35
Tunisie Telecom,2024-07-30,Marketing,Revenu,N/A,73048.309,DEPT002,Hassan Jaziri,UBCI,Commissions_Q2,2024,7,3,2024-07,2024,Tuesday,73048.309,31,212
Tunisie Telecom,2025-09-14,Ventes,Dépense,Matériel,3948.941,DEPT001,Rim Ben Ali,Cabinet_Consulting_TN,Cotisations_Sociales,2025,9,3,2025-09,2025,Sunday,-3948.941,37,257
Tunisie Telecom,2024-08-24,Logistique,Dépense,Transport,15376.835,DEPT008,Mouna Tlili,Radio_Télé_TN,Contrat_International,2024,8,3,2024-08,2024,Saturday,-15376.835,34,237
Tunisie Telecom,2023-02-02,R&D,Dépense,Brevets,5062.275,DEPT004,Amine Jebali,Centre_Formation_TN,Projet_Digitalisation,2023,2,1,2023-02,2023,Thursday,-5062.275,5,33
Tunisie Telecom,2025-08-04,Ventes,Dépense,Matériel,1435.589,DEPT001,Hanen Rezgui,Fournisseur_Câbles_TN,Maintenance_Véhicules,2025,8,3,2025-08,2025,Monday,-1435.589,32,216
Tunisie Telecom,2025-03-07,Logistique,Dépense,Transport,14452.538,DEPT008,Sirine Ben Amor,STEG,Campagne_Digitale_Q4,2025,3,1,2025-03,2025,Friday,-14452.538,10,66
Tunisie Telecom,2023-01-21,IT,Dépense,Support,11975.861,DEPT006,Yasmine Oueslati,SSII_Tunisie,Fournitures_Bureau,2023,1,1,2023-01,2023,Saturday,-11975.861,3,21
Tunisie Telecom,2024-04-15,Production,Dépense,Maintenance,5346.784,DEPT003,Anis Masmoudi,Deloitte_Tunisie,Projet_Fibre_2023,2024,4,2,2024-04,2024,Monday,-5346.784,16,106
Tunisie Telecom,2023-01-06,R&D,Revenu,N/A,18674.035,DEPT004,Amine Chaabane,Ericsson Tunisie,Projet_Digitalisation,2023,1,1,2023-01,2023,Friday,18674.035,1,6
Tunisie Telecom,2023-11-16,R&D,Revenu,N/A,42490.102,DEPT004,Henda Jaziri,Union_Bancaire,Recrutement_2023,2023,11,4,2023-11,2023,Thursday,42490.102,46,320
Tunisie Telecom,2023-01-03,Logistique,Dépense,Emballage,13177.848,DEPT008,Sana Ferchichi,TNT_Express,Partenariat_Recherche,2023,1,1,2023-01,2023,Tuesday,-13177.848,1,3
Tunisie Telecom,2023-08-27,Marketing,Dépense,Digital,5591.245,DEPT002,Fatma Oueslati,CNSS,Salon_Tech,2023,8,3,2023-08,2023,Sunday,-5591.245,34,239
Tunisie Telecom,2025-06-10,Ressources Humaines,Revenu,N/A,5717.571,DEPT005,Yasmine Ben Salem,Maroc Telecom,Partenariat_R&D,2025,6,2,2025-06,2025,Tuesday,5717.571,24,161
Tunisie Telecom,2025-08-19,Logistique,Revenu,N/A,79597.852,DEPT008,Faten Ben Ali,Ministère TIC,Projet_Digitalisation,2025,8,3,2025-08,2025,Tuesday,79597.852,34,231
Tunisie Telecom,2025-04-21,Finance,Revenu,N/A,36446.714,DEPT007,Sirine Lahmar,Ooredoo Tunisie,Salon_Tech,2025,4,2,2025-04,2025,Monday,36446.714,17,111
Tunisie Telecom,2025-12-15,Logistique,Dépense,Transport,1471.784,DEPT008,Hassan Oueslati,Fournisseur_Fibre_Optique,Déploiement_Réseau,2025,12,4,2025-12,2025,Monday,-1471.784,51,349
Tunisie Telecom,2023-12-05,IT,Dépense,Matériel,590.137,DEPT006,Ahmed Rezgui,Agence_Events_TN,Sécurité_Informatique,2023,12,4,2023-12,2023,Tuesday,-590.137,49,339
Tunisie Telecom,2024-08-15,Production,Revenu,N/A,26866.366,DEPT003,Sonia Karray,Huawei Tunisie,Innovation_5G,2024,8,3,2024-08,2024,Thursday,26866.366,33,228
Tunisie Telecom,2023-02-05,Production,Dépense,Main d'œuvre,12379.827,DEPT003,Salma Zouari,CNSS,Création_Graphique,2023,2,1,2023-02,2023,Sunday,-12379.827,5,36
Tunisie Telecom,2023-12-29,Marketing,Dépense,Événements,22180.568,DEPT002,Sirine Tlili,Centre_Formation_Ventes,Stratégie_2023,2023,12,4,2023-12,2023,Friday,-22180.568,52,363
Tunisie Telecom,2023-05-17,R&D,Dépense,Équipement,8843.502,DEPT004,Nader Kchaou,Azure_Tunisie,Développement_App,2023,5,2,2023-05,2023,Wednesday,-8843.502,20,137
Tunisie Telecom,2025-08-27,Finance,Revenu,N/A,22483.139,DEPT007,Khaled Ben Salem,Amen Bank,Transport_Équipement,2025,8,3,2025-08,2025,Wednesday,22483.139,35,239
Tunisie Telecom,2023-12-18,Production,Revenu,N/A,38424.186,DEPT003,Rim Masmoudi,Attijari Bank,Matériel_Emballage,2023,12,4,2023-12,2023,Monday,38424.186,51,352
Tunisie Telecom,2023-08-24,IT,Dépense,Cloud,13836.171,DEPT006,Aymen Jaziri,Kaspersky_TN,Service_Bancaire_2023,2023,8,3,2023-08,2023,Thursday,-13836.171,34,236
Tunisie Telecom,2025-04-26,Finance,Revenu,N/A,73721.661,DEPT007,Nadia Trabelsi,La Poste Tunisienne,Transformation_Digitale,2025,4,2,2025-04,2025,Saturday,73721.661,17,116
Tunisie Telecom,2023-01-18,Marketing,Dépense,Design,13652.797,DEPT002,Slim Ferchichi,Société_Maintenance_TN,Services_Financiers,2023,1,1,2023-01,2023,Wednesday,-13652.797,3,18
Tunisie Telecom,2024-10-07,Finance,Revenu,N/A,26814.429,DEPT007,Marwen Tlili,Libyana,Partenariat_Recherche,2024,10,4,2024-10,2024,Monday,26814.429,41,281
Tunisie Telecom,2023-06-18,IT,Revenu,N/A,35955.874,DEPT006,Amine Oueslati,Nokia Tunisie,Transformation_Digitale,2023,6,2,2023-06,2023,Sunday,35955.874,24,169
Tunisie Telecom,2023-04-12,IT,Dépense,Sécurité,8332.2,DEPT006,Asma Karray,Intérim_TN,Maintenance_Réseau,2023,4,2,2023-04,2023,Wednesday,-8332.2,15,102
Tunisie Telecom,2024-05-20,R&D,Revenu,N/A,45886.603,DEPT004,Anis Ben Salem,BH Bank,Infrastructure_Télécom,2024,5,2,2024-05,2024,Monday,45886.603,21,141
Tunisie Telecom,2024-08-20,Ressources Humaines,Dépense,Salaires,19299.929,DEPT005,Amine Tlili,Centre_Formation_Ventes,Service_Bancaire_2023,2024,8,3,2024-08,2024,Tuesday,-19299.929,34,233
Tunisie Telecom,2025-08-07,R&D,Dépense,Brevets,20725.808,DEPT004,Marwa Tlili,Fournisseur_Fibre_Optique,Recrutement_2023,2025,8,3,2025-08,2025,Thursday,-20725.808,32,219
Tunisie Telecom,2023-10-09,Finance,Revenu,N/A,30530.969,DEPT007,Sonia Oueslati,Tunisair,Protection_IP,2023,10,4,2023-10,2023,Monday,30530.969,41,282
Tunisie Telecom,2023-05-09,Logistique,Dépense,Emballage,11247.241,DEPT008,Khaled Guesmi,Cabinet_Audit_TN,Maintenance_Réseau,2023,5,2,2023-05,2023,Tuesday,-11247.241,19,129
Tunisie Telecom,2023-07-22,Finance,Revenu,N/A,10397.155,DEPT007,Salma Nciri,Tunisair,Création_Graphique,2023,7,3,2023-07,2023,Saturday,10397.155,29,203
Tunisie Telecom,2024-06-09,Marketing,Dépense,Campagnes,16241.593,DEPT002,Hassan Sassi,Agence_Pub_Media,Projet_Digitalisation,2024,6,2,2024-06,2024,Sunday,-16241.593,23,161
Tunisie Telecom,2025-10-07,IT,Dépense,Cloud,6282.574,DEPT006,Karim Zouari,Deloitte_Tunisie,Fournitures_Bureau,2025,10,4,2025-10,2025,Tuesday,-6282.574,41,280
Tunisie Telecom,2025-02-20,Production,Dépense,Matières premières,12926.134,DEPT003,Ahmed Kchaou,SOTRAME,Conseil_Stratégique,2025,2,1,2025-02,2025,Thursday,-12926.134,8,51
Tunisie Telecom,2023-03-05,Logistique,Dépense,Transport,5581.703,DEPT008,Rami Chaabane,Carton_Tunisie,Transport_Équipement,2023,3,1,2023-03,2023,Sunday,-5581.703,9,64
Tunisie Telecom,2024-03-01,IT,Revenu,N/A,43214.338,DEPT006,Henda Rezgui,Ooredoo Tunisie,Serveurs_Infrastructure,2024,3,1,2024-03,2024,Friday,43214.338,9,61
Tunisie Telecom,2024-08-06,Ventes,Dépense,Matériel,24539.568,DEPT001,Sirine Mejri,Agence_Marketing_TN,Contrat_International,2024,8,3,2024-08,2024,Tuesday,-24539.568,32,219
Tunisie Telecom,2025-10-26,Production,Dépense,Main d'œuvre,9102.49,DEPT003,Omar Oueslati,Employés_TT,Séminaire_Entreprise,2025,10,4,2025-10,2025,Sunday,-9102.49,43,299
Tunisie Telecom,2025-11-05,Ventes,Dépense,Matériel,18931.583,DEPT001,Rim Guesmi,Bureau_Plus_TN,Matériel_Emballage,2025,11,4,2025-11,2025,Wednesday,-18931.583,45,309
Tunisie Telecom,2025-01-25,IT,Dépense,Matériel,8575.25,DEPT006,Faten Ben Amor,Radio_Télé_TN,Déploiement_Réseau,2025,1,1,2025-01,2025,Saturday,-8575.25,4,25
Tunisie Telecom,2023-04-05,Finance,Revenu,N/A,19401.034,DEPT007,Sonia Bouaziz,La Poste Tunisienne,Audit_Externe,2023,4,2,2023-04,2023,Wednesday,19401.034,14,95
Tunisie Telecom,2023-06-22,Logistique,Dépense,Carburant,8100.04,DEPT008,Sana Rezgui,Palais_Congrès_TN,Conseil_Stratégique,2023,6,2,2023-06,2023,Thursday,-8100.04,25,173
Tunisie Telecom,2025-04-28,Finance,Dépense,Logiciels,19744.538,DEPT007,Marwa Masmoudi,Fournisseur_Fibre_Optique,Transformation_Digitale,2025,4,2,2025-04,2025,Monday,-19744.538,18,118
Tunisie Telecom,2023-10-14,Ventes,Dépense,Matériel,4245.274,DEPT001,Youssef Jaziri,Cabinet_Consulting_TN,Création_Graphique,2023,10,4,2023-10,2023,Saturday,-4245.274,41,287
Tunisie Telecom,2025-10-26,Finance,Dépense,Audit,8889.237,DEPT007,Nadia Gharbi,Société_Maintenance_TN,Fournitures_Bureau,2025,10,4,2025-10,2025,Sunday,-8889.237,43,299
Tunisie Telecom,2024-08-09,R&D,Revenu,N/A,62369.679,DEPT004,Sana Kchaou,STB,Campagne_4G_2023,2024,8,3,2024-08,2024,Friday,62369.679,32,222
Tunisie Telecom,2024-09-23,R&D,Dépense,Équipement,12229.592,DEPT004,Anis Jebali,Cabinet_Consulting_TN,Création_Graphique,2024,9,3,2024-09,2024,Monday,-12229.592,39,267
Tunisie Telecom,2024-11-10,Ventes,Dépense,Commissions,7968.03,DEPT001,Faten Lahmar,Carton_Tunisie,Fournitures_Bureau,2024,11,4,2024-11,2024,Sunday,-7968.03,45,315
Tunisie Telecom,2025-06-14,Finance,Revenu,N/A,35250.107,DEPT007,Faten Zouari,Zitouna Bank,Projet_Logistique_2023,2025,6,2,2025-06,2025,Saturday,35250.107,24,165
Tunisie Telecom,2024-07-26,Production,Revenu,N/A,24795.865,DEPT003,Salma Rezgui,Union_Bancaire,Conseil_Stratégique,2024,7,3,2024-07,2024,Friday,24795.865,30,208
Tunisie Telecom,2024-12-28,Ressources Humaines,Revenu,N/A,45436.013,DEPT005,Nadia Masmoudi,La Poste Tunisienne,Projet_Entreprise_2023,2024,12,4,2024-12,2024,Saturday,45436.013,52,363
Tunisie Telecom,2023-03-14,Ventes,Dépense,Commissions,9018.778,DEPT001,Anis Ben Amor,Centre_Etudes_Telecom,Innovation_5G,2023,3,1,2023-03,2023,Tuesday,-9018.778,11,73
Tunisie Telecom,2025-12-02,Ressources Humaines,Revenu,N/A,59325.55,DEPT005,Fatma Saidi,Maroc Telecom,Infrastructure_Télécom,2025,12,4,2025-12,2025,Tuesday,59325.55,49,336
Tunisie Telecom,2023-01-02,Logistique,Dépense,Stockage,8220.443,DEPT008,Mohamed Mansouri,Agence_Créative_TN,Maintenance_Réseau,2023,1,1,2023-01,2023,Monday,-8220.443,1,2
Tunisie Telecom,2023-05-09,R&D,Dépense,Équipement,14203.307,DEPT004,Sonia Oueslati,Université_Mannouba,Développement_App,2023,5,2,2023-05,2023,Tuesday,-14203.307,19,129
Tunisie Telecom,2024-02-22,Ventes,Revenu,N/A,6470.405,DEPT001,Marwen Nciri,STB,Audit_Annuel_2023,2024,2,1,2024-02,2024,Thursday,6470.405,8,53
Tunisie Telecom,2025-09-05,IT,Dépense,Sécurité,15973.755,DEPT006,Rania Bouaziz,SOTRAME,Projet_Entreprise_2023,2025,9,3,2025-09,2025,Friday,-15973.755,36,248
Tunisie Telecom,2025-07-09,Production,Revenu,N/A,11912.339,DEPT003,Sonia Dahmani,Orange Tunisie,Services_Cloud,2025,7,3,2025-07,2025,Wednesday,11912.339,28,190
Tunisie Telecom,2025-01-19,Marketing,Revenu,N/A,75855.396,DEPT002,Faten Zouari,Nokia Tunisie,Stratégie_2023,2025,1,1,2025-01,2025,Sunday,75855.396,3,19
Tunisie Telecom,2023-05-19,Ressources Humaines,Dépense,Événements internes,23123.58,DEPT005,Aymen Ben Amor,Deloitte_Tunisie,Service_Bancaire_2023,2023,5,2,2023-05,2023,Friday,-23123.58,20,139
Tunisie Telecom,2023-06-02,Production,Revenu,N/A,78529.703,DEPT003,Hassan Mejri,STB,Logistique_Courrier,2023,6,2,2023-06,2023,Friday,78529.703,22,153
Tunisie Telecom,2025-09-06,IT,Dépense,Cloud,18066.272,DEPT006,Imen Gharbi,Palais_Congrès_TN,Campagne_Digitale_Q4,2025,9,3,2025-09,2025,Saturday,-18066.272,36,249
Tunisie Telecom,2023-09-27,Finance,Revenu,N/A,38946.788,DEPT007,Hanen Jebali,Libyana,Migration_Cloud,2023,9,3,2023-09,2023,Wednesday,38946.788,39,270
Tunisie Telecom,2023-08-13,Ventes,Revenu,N/A,23044.39,DEPT001,Yasmine Chaabane,Zitouna Bank,Campagne_Marketing_Eté,2023,8,3,2023-08,2023,Sunday,23044.39,32,225
Tunisie Telecom,2023-01-11,R&D,Dépense,Tests,15801.312,DEPT004,Mouna Masmoudi,SAP_Tunisie,Campagne_4G_2023,2023,1,1,2023-01,2023,Wednesday,-15801.312,2,11
Tunisie Telecom,2025-08-30,Ventes,Revenu,N/A,37179.674,DEPT001,Salma Hammami,Union_Bancaire,Projet_Digitalisation,2025,8,3,2025-08,2025,Saturday,37179.674,35,242
Tunisie Telecom,2023-08-22,Ventes,Dépense,Commissions,10977.982,DEPT001,Marwen Nciri,Agence_Pub_Media,Carburant_Flotte,2023,8,3,2023-08,2023,Tuesday,-10977.982,34,234
Tunisie Telecom,2024-12-13,IT,Revenu,N/A,64270.787,DEPT006,Sana Chaabane,Nokia Tunisie,Séminaire_Entreprise,2024,12,4,2024-12,2024,Friday,64270.787,50,348
Tunisie Telecom,2023-04-08,Ressources Humaines,Revenu,N/A,75181.938,DEPT005,Leila Rezgui,La Poste Tunisienne,Projet_Entreprise_2023,2023,4,2,2023-04,2023,Saturday,75181.938,14,98
Tunisie Telecom,2023-12-12,Logistique,Revenu,N/A,14192.2,DEPT008,Nadia Ben Ali,Libyana,Innovation_5G,2023,12,4,2023-12,2023,Tuesday,14192.2,50,346
Tunisie Telecom,2025-02-10,IT,Dépense,Sécurité,12569.741,DEPT006,Marwa Masmoudi,Helpdesk_TN,Protection_IP,2025,2,1,2025-02,2025,Monday,-12569.741,7,41
Tunisie Telecom,2023-05-13,Logistique,Revenu,N/A,16507.564,DEPT008,Sana Karray,Amen Bank,Fournitures_Bureau,2023,5,2,2023-05,2023,Saturday,16507.564,19,133
Tunisie Telecom,2025-04-08,Ventes,Revenu,N/A,50061.889,DEPT001,Henda Ben Ali,Nokia Tunisie,Logistique_Courrier,2025,4,2,2025-04,2025,Tuesday,50061.889,15,98
Tunisie Telecom,2025-09-02,Finance,Dépense,Conseil,12552.62,DEPT007,Henda Mejri,STEG,Audit_Externe,2025,9,3,2025-09,2025,Tuesday,-12552.62,36,245
Tunisie Telecom,2023-10-14,Ressources Humaines,Revenu,N/A,10982.476,DEPT005,Zied Guesmi,Huawei Tunisie,Salaires_Janvier,2023,10,4,2023-10,2023,Saturday,10982.476,41,287
Tunisie Telecom,2025-05-01,Marketing,Revenu,N/A,77173.625,DEPT002,Omar Tlili,UBCI,Projet_Logistique_2023,2025,5,2,2025-05,2025,Thursday,77173.625,18,121
Tunisie Telecom,2024-07-18,Production,Revenu,N/A,18369.021,DEPT003,Mohamed Sassi,Attijari Bank,Support_Technique,2024,7,3,2024-07,2024,Thursday,18369.021,29,200
Tunisie Telecom,2025-01-02,Logistique,Dépense,Carburant,13627.299,DEPT008,Hassan Masmoudi,HP_Tunisie,Migration_Cloud,2025,1,1,2025-01,2025,Thursday,-13627.299,1,2
Tunisie Telecom,2023-10-24,Logistique,Revenu,N/A,15537.685,DEPT008,Fatma Mejri,UBCI,Matériel_Emballage,2023,10,4,2023-10,2023,Tuesday,15537.685,43,297
